trial_id,K,geometry,PDOP,RMSE
114,10,clustered,21.0236486354315,33.17674575315979
115,10,clustered,27.746231575697063,44.76104651906987
116,10,clustered,28.743390652267554,44.88013402798921
117,10,clustered,35.73685663817757,56.56882411691907
118,10,clustered,44.3799705783653,72.74593119329843
119,10,clustered,40.909172618648284,60.31190678803082
120,10,random,4.390218939609256,6.79095047739402
121,10,random,4.725797418138185,7.34846040651502
122,10,random,29.289667858008528,44.61721964743926
123,10,random,4.974231634027163,7.7263566530908205
124,10,random,6.414178321071675,10.24787551361985
125,10,random,4.213714058262067,6.672314026269544
126,10,random,3.9455293213514393,6.271818851379986
127,10,random,6.427100062351029,10.170961580084569
128,10,random,7.148968149479961,11.70545240812657
129,10,random,6.408790052284123,10.226646189911701
130,10,random,8.421179133272132,11.956525790933863
131,10,random,4.067859626050226,6.3456252811591245
132,10,random,6.244849138239787,9.41749491769131
133,10,random,5.7315007645743385,8.80936757111446
134,10,random,5.275270174295201,8.682732284005317
135,10,random,8.572477102485028,13.38576692635727
136,10,random,7.412580817411172,11.284642147861666
137,10,random,5.039412145119632,7.948840309456215
138,10,random,5.442892287533905,8.576315939689145
139,10,random,7.611541351936755,12.000907505803546
140,10,random,6.020532334860949,9.904614431018508
141,10,random,13.27309329627232,20.400196617841093
142,10,random,7.045704622911362,11.059126623013176
143,10,random,4.074216360144265,6.392318518343135
144,10,random,9.174120657429981,14.039429768683739
145,10,random,6.69106770167759,10.049026276114533
146,10,random,6.097450988552887,9.632633585899988
147,10,random,11.629842697229494,18.8832375992342
148,10,random,4.810681606899352,8.091146733390923
149,10,random,4.329688013301177,6.943318802474602
150,10,diverse,3.534515904498423,5.671259821503084
151,10,diverse,2.0120793095257503,3.279099023181436
152,10,diverse,5.121656013951625,8.014864442699613
153,10,diverse,8.220314719091506,13.283319734128709
154,10,diverse,7.397396640002264,12.337197429520655
155,10,diverse,2.442360902414842,3.6911273222645145
156,10,diverse,3.680792796958015,5.776518304680163
157,10,diverse,4.581341484339407,7.138876675966701
158,10,diverse,3.1029497442973284,4.70694547241648
159,10,diverse,5.6522906005714955,8.84404799740224
160,10,diverse,3.411854254622528,5.440485155397218
161,10,diverse,3.7408313105868123,5.863723184021531
162,10,diverse,2.038100280558516,3.2143314547530846
163,10,diverse,2.604296562184556,3.949682666342941
164,10,diverse,28.26691691431802,42.21617921516929
165,10,diverse,2.804139661192659,4.405198506666865
166,10,diverse,3.678566978505656,5.7436187151434765
167,10,diverse,4.135237693593589,6.534013008447457
168,10,diverse,3.8890474923401745,6.156062531399299
169,10,diverse,3.0948115196673194,4.7420208207899
170,10,diverse,6.892129416467727,10.658732252560506
171,10,diverse,10.159108768749995,16.409467338182687
172,10,diverse,3.303962137441184,5.203135995220544
173,10,diverse,5.248905038820517,8.418814378223678
174,10,diverse,3.4849836700393126,5.401835730485672
175,10,diverse,5.860693836879379,8.62691395520031
176,10,diverse,4.199742261497026,6.86658818875115
177,10,diverse,8.176412152860491,13.015340604669001
178,10,diverse,3.002453647549144,4.713635318730832
179,10,diverse,3.1943048709526454,5.168315510346589
180,12,clustered,29.27841765834029,51.444586287808434
181,12,clustered,28.13308859687004,49.71592744069676
182,12,clustered,35.559081155498625,63.448799655340395
183,12,clustered,25.54068484801794,44.25460310170355
184,12,clustered,35.63521969212288,62.573340536611425
185,12,clustered,17.992807479065863,30.042352431133434
186,12,clustered,29.16544363691016,48.62566614127271
187,12,clustered,22.385941026606044,38.36898550089308
188,12,clustered,16.492055224521298,28.67526655991891
189,12,clustered,22.317699172928712,38.47759116150072
190,12,clustered,17.651489197438433,29.893978212262656
191,12,clustered,23.44851999039588,41.34681375782722
192,12,clustered,30.067988300236706,52.17220078468993
193,12,clustered,22.897039967416823,41.21927432234821
194,12,clustered,21.591077845968414,36.503598801828836
195,12,clustered,28.04774742192572,48.035506443462985
196,12,clustered,25.101133486987766,43.115290732696074
197,12,clustered,25.880475709010792,45.91953322778442
198,12,clustered,20.895545726022444,37.09325554971449
199,12,clustered,28.50913951605674,50.46296421530063
200,12,clustered,22.020834733436253,38.52536250041868
201,12,clustered,23.09852223939199,39.103845104600204
202,12,clustered,26.543357802870545,44.78017181873329
203,12,clustered,23.105770896206504,41.53879803419478
204,12,clustered,23.972028365164732,40.34783692051359
205,12,clustered,25.800303210865025,43.1124710930757
206,12,clustered,16.674607978693725,29.6103796478244
207,12,clustered,20.826032799068905,36.83297134615365
208,12,clustered,16.00463084108952,28.309191607893073
209,12,clustered,33.36777012192262,56.614446964797125
210,12,random,4.326734435491713,8.007440422709038
211,12,random,3.9402066522937704,7.042943883640175
212,12,random,3.8467205227487224,6.691145168181832
213,12,random,3.219050175721367,5.6005483626305566
214,12,random,3.7368378225941767,6.77944486421898
215,12,random,3.855765368375867,6.571542866068337
216,12,random,3.1376212945746897,5.0972113220591035
217,12,random,3.4491087395364226,6.103906449931754
218,12,random,5.405761768490503,8.84919686341615
219,12,random,4.180697475743465,7.20481523629873
220,12,random,3.2847337793839846,5.601291347830308
221,12,random,3.66132856932462,6.2711922607439154
222,12,random,3.2502530601306443,5.050421107141018
223,12,random,2.8667782068081804,4.9307548614070145
224,12,random,3.610918203277271,6.296397189978816
225,12,random,3.3158800120382863,5.748742181833844
226,12,random,2.8282438021107557,4.962754257244972
227,12,random,4.7089188200464855,8.163951642542767
228,12,random,2.9283495462177846,4.999028912786245
229,12,random,4.61479052201686,7.849345681155179
230,12,random,2.5781624872294873,4.609629073439641
231,12,random,3.569530147987492,6.036151244559698
232,12,random,3.6118849123889794,6.104156289604623
233,12,random,3.544350248521858,6.2249948507817665
234,12,random,2.727091368929533,4.598478885342921
235,12,random,3.539273070411496,5.915221681925419
236,12,random,3.104347820376443,5.417005665115843
237,12,random,4.0462842151662075,6.521646736479638
238,12,random,3.958136276010752,6.696121255937184
239,12,random,2.4088085037358913,4.417165491280702
240,12,diverse,2.7089929935195873,4.817514723059195
241,12,diverse,1.6054198825127564,2.7542965730319096
242,12,diverse,2.7615546527822676,4.73875542662545
243,12,diverse,1.7982435319447914,3.076765771510224
244,12,diverse,2.7689698287812337,4.9766778932790325
245,12,diverse,2.643311602233201,4.410524539068896
246,12,diverse,2.522789875028929,4.432600512566292
247,12,diverse,3.663306383404177,7.011072498238911
248,12,diverse,2.31089797258199,4.060293151366007
249,12,diverse,5.113501076289188,9.118650653484423
250,12,diverse,3.7454194650106913,6.3302319809371586
251,12,diverse,2.3413954784231548,4.213549951890479
252,12,diverse,1.7612044604954955,3.0876523560799587
253,12,diverse,1.2705959161607339,2.179485291577022
254,12,diverse,2.033604834903792,3.4201418144824394
255,12,diverse,2.0356514928713945,3.3727870905594073
256,12,diverse,2.347827827202258,4.177930371348743
257,12,diverse,2.7918021848546037,4.640544122509883
258,12,diverse,2.580973109031319,4.349145216159204
259,12,diverse,2.4762693051851152,4.049193517868007
260,12,diverse,2.0313376442064692,3.426288295568023
261,12,diverse,2.753265862435602,5.163133369441046
262,12,diverse,2.860968455719445,4.764945972914962
263,12,diverse,3.1755208473381176,5.607351519025107
264,12,diverse,11.441313815926492,18.672556758290717
265,12,diverse,1.7474999190407006,3.0739352844460552
266,12,diverse,2.655960671744126,4.431680196300344
267,12,diverse,2.52958748302036,4.338196823946621
268,12,diverse,2.556226815733441,4.160166387035826
269,12,diverse,2.7956844132417116,5.065997210447653
270,15,clustered,17.112826368846537,33.37806588909207
271,15,clustered,16.089250123586535,32.0029951400594
272,15,clustered,14.238662749479875,27.778505581412794
273,15,clustered,15.533503123574812,32.191129299962604
274,15,clustered,13.586315189072886,27.550307369964028
275,15,clustered,14.07969754806371,26.24179461290785
276,15,clustered,14.522652956489114,28.244093196898742
277,15,clustered,15.219369608339209,29.836764604368273
278,15,clustered,15.940984525037994,31.21679291839418
279,15,clustered,15.503710480801397,28.66206891782545
280,15,clustered,13.17797335446658,25.411738310395478
281,15,clustered,16.231071215343693,31.553955637275916
282,15,clustered,13.506879392400467,26.068730128095336
283,15,clustered,12.152381668740603,22.95247771633755
284,15,clustered,12.209190532544893,23.807907258034678
285,15,clustered,15.51273871756348,29.049581752070594
286,15,clustered,17.181309996350734,32.33106292097936
287,15,clustered,15.414902039602,29.608032176411985
288,15,clustered,15.661974250576675,29.21024371870218
289,15,clustered,12.68328374733737,25.262808885450372
290,15,clustered,10.985281707077052,21.48115825476514
291,15,clustered,16.95924071832269,32.07120105620019
292,15,clustered,12.676945135862585,24.614287924038823
293,15,clustered,15.16560455050285,29.800466306290716
294,15,clustered,14.109155123616043,27.45010180968923
295,15,clustered,16.26355581817707,32.23156985098213
296,15,clustered,12.183445270421121,23.83013806220501
297,15,clustered,18.740296056828655,34.88773795696321
298,15,clustered,13.1868646478468,25.53694640631555
299,15,clustered,14.444469022376708,28.79823549027785
300,15,random,2.715628246535579,5.284921620472995
301,15,random,2.284136884737997,4.440792313829779
302,15,random,2.696399276770222,5.4006145315531775
303,15,random,2.6357301066096817,5.287720752198674
304,15,random,1.8252270598046672,3.5794965166670027
305,15,random,1.8494054576246743,3.5762890887033554
306,15,random,2.536105617821599,4.834319548137651
307,15,random,2.027182016422163,3.9562880837599255
308,15,random,2.5996362931635493,5.176918804105793
309,15,random,1.9883824291848216,3.759517275137738
310,15,random,2.2058397180864016,4.226441026966598
311,15,random,2.697332172395268,5.220527860181181
312,15,random,2.799580918704632,5.685122752504057
313,15,random,2.4899431090980233,5.100001118143266
314,15,random,2.162899088911482,4.232415724510046
315,15,random,2.1302934425066766,4.230902247538045
316,15,random,2.2528072247721833,4.4372269951693095
317,15,random,2.5455721155373157,4.70599346619524
318,15,random,2.599842808676687,5.119629267097349
319,15,random,3.3232427322815123,6.378010252780659
320,15,random,3.3472764047392447,6.526751826695068
321,15,random,2.4944756765430505,5.050627025665346
322,15,random,2.37658124002169,4.5269842550795545
323,15,random,2.423471390997135,4.545812760040482
324,15,random,2.2617364471997647,4.3335656930630435
325,15,random,2.663527933114148,5.089714077141868
326,15,random,2.0404009483480903,3.913059711949502
327,15,random,2.3664584083447244,4.600397821725633
328,15,random,3.4681110681555345,6.85989578246908
329,15,random,1.9167778216195985,3.8192552473576615
330,15,diverse,1.0709876869917399,2.0122770866980138
331,15,diverse,1.2200142423482818,2.3295686853643
332,15,diverse,1.3097403238128043,2.5256366211912975
333,15,diverse,1.6102517423856688,3.226329946777659
334,15,diverse,1.3080466159513047,2.5429973700958293
335,15,diverse,1.488373383546601,2.905043377616601
336,15,diverse,1.6379231613851415,3.16625893063582
337,15,diverse,1.6665606787032088,3.220990942058406
338,15,diverse,1.2897869954945416,2.523919313439671
339,15,diverse,0.9733325536922988,1.8604898576337343
340,15,diverse,1.4737721180180412,2.7195460865829544
341,15,diverse,1.5268851226006812,2.9633424528546812
342,15,diverse,1.318697150419847,2.5695461671564894
343,15,diverse,1.263273062814237,2.5109154498525696
344,15,diverse,1.162569769957781,2.2642754779776455
345,15,diverse,1.2702976058254238,2.5794274822550594
346,15,diverse,1.4023208170663026,2.7896812164296367
347,15,diverse,1.6064107318449428,3.005156269448876
348,15,diverse,1.7309908696731613,3.26841403358139
349,15,diverse,1.3558556099438854,2.6795963748503016
350,15,diverse,2.3046594902504367,4.514476202685424
351,15,diverse,1.357323504744154,2.618565611350456
352,15,diverse,1.5043880898327826,2.852560130792664
353,15,diverse,0.9374953259210229,1.7879929220179311
354,15,diverse,1.4485350512217658,2.7647932006697324
355,15,diverse,1.0729300189379092,2.114371257773507
356,15,diverse,1.3049211834737444,2.466957317360133
357,15,diverse,3.676321564219084,6.950872179086677
358,15,diverse,1.3866844522366326,2.577820930907162
359,15,diverse,1.2289597899601534,2.3378716104684294
360,20,clustered,7.958987043064758,18.287249134767237
361,20,clustered,10.232783722301962,22.471661995986498
362,20,clustered,9.925838861646845,22.449310914126062
363,20,clustered,7.684505579590124,17.324216659901676
364,20,clustered,11.31987521787909,25.87004881166585
365,20,clustered,9.826481109000689,21.46287004193472
366,20,clustered,9.244226253056247,20.386473456001326
367,20,clustered,12.118959315355205,27.336285613065872
368,20,clustered,9.570182333541025,21.48262428667166
369,20,clustered,9.818985653744747,22.514136731149126
370,20,clustered,9.899931819022166,21.89328495654658
371,20,clustered,9.811916732494712,22.624975583676097
372,20,clustered,8.718326688160195,19.154573957726775
373,20,clustered,8.039505616425613,17.909963919361854
374,20,clustered,9.66023168780949,21.388376125290996
375,20,clustered,9.7314865223199,21.68501518883517
376,20,clustered,11.539989873438644,25.805346693395258
377,20,clustered,8.414337940670997,19.064660397803436
378,20,clustered,10.249571010568271,22.7833367181864
379,20,clustered,9.55873342001824,21.453730472339995
380,20,clustered,8.521913593690794,18.833297336616138
381,20,clustered,7.360038257897716,16.862952402428206
382,20,clustered,9.078494996998426,20.28136381403985
383,20,clustered,8.747615683413898,19.13743994426596
384,20,clustered,8.91307182507931,19.129901988822574
385,20,clustered,8.472327554432614,19.041983955331602
386,20,clustered,9.423966601019385,21.788688197484756
387,20,clustered,8.51777927159267,19.130351326627984
388,20,clustered,8.544318354288947,18.2785316562745
389,20,clustered,10.02240280272319,23.363230728162026
390,20,random,1.4012906536777063,3.2572215125602946
391,20,random,1.3310615300393935,2.9442378449320747
392,20,random,1.4616595302979285,3.3163091609333324
393,20,random,1.5325389224782249,3.236583850293277
394,20,random,1.7261408123144948,3.6421063987187114
395,20,random,1.51822541878464,3.265122590558343
396,20,random,1.6336100690955526,3.7675514723777175
397,20,random,1.7220928974801755,3.7991485782602052
398,20,random,1.7476413760720089,3.749924092922101
399,20,random,1.397763347608686,3.1324558128815565
400,20,random,1.4605926670028582,3.2119275657027613
401,20,random,1.309238875079023,2.879602693717372
402,20,random,1.8175908101035783,4.114404337313086
403,20,random,1.515370152172894,3.4382994068892416
404,20,random,1.5740154833744027,3.610180818079568
405,20,random,1.6002527428250046,3.540612795486817
406,20,random,1.6988302497484868,3.6723185706807
407,20,random,1.5738440478729472,3.575926674503405
408,20,random,1.5534669631539795,3.444749637320108
409,20,random,1.8400944684035465,4.048051725047248
410,20,random,1.5193581069151594,3.421756783009777
411,20,random,1.48520550354161,3.3927138357492046
412,20,random,1.6033863586545452,3.6211835328843933
413,20,random,1.6496362899922827,3.841283653883059
414,20,random,1.4188654164705652,3.2016397858994368
415,20,random,1.393122295056498,3.0602386504112253
416,20,random,1.728924979830912,3.907375854877974
417,20,random,1.5912604933444578,3.547742694456561
418,20,random,1.5947201452733522,3.532220184243464
419,20,random,1.4125366282987202,3.122812735765011
420,20,diverse,1.0066906537786955,2.256085582810891
421,20,diverse,1.093330357405909,2.3597591287525397
422,20,diverse,0.9259557197181107,2.1308759872363314
423,20,diverse,1.0222318422092878,2.281211153991728
424,20,diverse,1.4569572960491384,3.1885248965447497
425,20,diverse,0.8779514318701954,1.9246435398304296
426,20,diverse,1.0779590113873463,2.3662735532623476
427,20,diverse,0.9613793346639681,2.152084497074397
428,20,diverse,1.2574219038674201,2.7698693259929064
429,20,diverse,1.1337008930224444,2.4340829870396155
